Уваров Ананий Давидович;Терскол;ш. Полевое, д. 1 к. 39;Компания Луис Дрейфус Восток (Louis Dreyfus);Тифлопедагог;+75942339345;vasili1981@mail.ru;1994-05-25;110602
Тихонова Ульяна Игоревна;Кропоткин (Краснод.);ш. Виноградное, д. 324 стр. 44;Авиакомпания ЮТэйр;Снабженец;+77751938674;denisovzinovi@yandex.ru;1985-10-14;82372
Гусев Корнил Владленович;Ступино;алл. Пожарского, д. 9 к. 99;Авеста Фармацевтика (Baby Dream);Эндоскопист;8 (278) 753-12-87;kornil_22@hotmail.com;2001-11-30;120249
Милован Давидович Аксенов;Кашхатау;пр. Кубанский, д. 9;Еврохим;Водитель;8 378 183 8521;gavrilanovikov@mail.ru;1973-02-16;195678
Мясников Тарас Гордеевич;Киржач;бул. Литейный, д. 967 стр. 99;ГК ЕКС;Канонир;+7 (103) 043-7862;marian_1975@gmail.com;1972-01-10;64161
Владимиров Спиридон Терентьевич;Калач-на-Дону;ш. Пригородное, д. 7 к. 1/6;Метро Кэш энд Керри (Metro Cash & Carry);Медицинская сестра;8 198 464 01 90;abramovvarlaam@hotmail.com;1997-03-30;61443
Юлий Аверьянович Михеев;Камышин;пр. Каштановый, д. 9/6 стр. 4;Северсталь;Растениевод;89870952778;martin77@gmail.com;2001-05-08;147843
Гаврилов Пров Григорьевич;Абинск;бул. Почтовый, д. 5/2;Лига ставок;Травматолог;+74425284460;iraida_02@yahoo.com;1981-10-20;68908
Ульяна Вячеславовна Галкина;Стрежевой;наб. Сосновая, д. 6/7 к. 8/2;Ростелеком;Гример;8 (610) 542-0224;adrian_82@gmail.com;1975-02-07;32543
Блинова Евгения Кузьминична;Кош-Агач;пер. Целинный, д. 6 стр. 2;Объединенная авиастроительная корпорация;Военный переводчик;88377384501;miroslav_81@yahoo.com;1988-02-24;103313
Макаров Святослав Захарьевич;Набережные Челны;ш. Революции, д. 15 стр. 2/2;Нефтиса;Дилер;8 648 117 28 21;larionovvissarion@hotmail.com;2000-07-21;155622
Акулина Кузьминична Белозерова;Тырныауз;пр. Сосновый, д. 285;Велесстрой;Культуролог;8 (384) 494-4030;silanti_79@hotmail.com;1987-05-01;129473
Василиса Захаровна Симонова;Надым;ул. Проезжая, д. 68 стр. 836;Мария-Ра;Семейный врач;8 680 866 1266;juvenali_62@hotmail.com;1977-10-05;31984
Жанна Андреевна Михеева;Кашхатау;пер. Ленский, д. 8/9;Корпорация ВСМПО-АВИСМА;Старшина;8 (162) 968-63-33;dmitri39@mail.ru;2004-03-29;115111
Ефремова Евпраксия Романовна;Рыльск;наб. 9 мая, д. 14 к. 793;Каспийский трубопроводный консорциум-Р;Монтажник радиоэлектронной аппаратуры и приборов;+7 699 861 2986;alla_1977@mail.ru;1988-01-19;177989
Нонна Олеговна Дроздова;Лагань;пер. Павлова, д. 1 стр. 8;Соллерс;Мануалист;+7 (106) 420-17-62;kulaginjuli@gmail.com;1961-02-28;183506
Раиса Николаевна Дмитриева;Калязин;пр. Космодемьянской, д. 78 стр. 7/4;ОПХ (Heineken);Шкипер;+78873675450;medvedevparamon@gmail.com;1994-07-30;194793
Олимпиада Алексеевна Гришина;Кызыл;наб. Киевская, д. 44 к. 7;ДНС Групп;Скульптор;+7 143 039 9023;mamontovvalentin@rambler.ru;1968-11-04;29064
Захарова Раиса Сергеевна;Переславль-Залесский;алл. Крайняя, д. 2/6;Группа Нэфис;Рихтовщик;+7 (139) 229-7792;eprohorova@gmail.com;1992-12-23;114232
Анастасия Ивановна Комарова;Волгоград;пр. Ленский, д. 29 к. 4;Нефтепродукттрейд;Геодезист;86627745083;taisija07@gmail.com;1989-05-28;122889
Варвара Эльдаровна Игнатова;Ивдель;ш. Березовое, д. 4/5;Трансмашхолдинг;Онколог;8 618 549 4019;danila_66@mail.ru;1956-11-24;94392
Муравьев Дмитрий Бориславович;Чехов;пер. Загородный, д. 720 к. 3;Трансбункер;Морской пехотинец;+7 (497) 288-16-87;beljakovvsemil@hotmail.com;1976-12-07;107413
Носкова Тамара Александровна;Озеры;ш. Комарова, д. 1/6 стр. 928;Мобильные телесистемы;Уролог;+75702115845;trofimovernst@hotmail.com;1982-02-13;169461
Тарас Еремеевич Комаров;Казань;ул. Разина, д. 4/9 к. 5;Почта России;Культуролог;8 080 047 70 14;taras88@rambler.ru;1977-07-07;141569
Сила Арсеньевич Уваров;Приморско-Ахтарск;наб. Нефтяников, д. 88;Картли;Военно-полевой хирург;8 470 528 22 77;vinogradovzahar@mail.ru;1980-01-26;56382
Таисия Вадимовна Ширяева;Руза;бул. Просторный, д. 1/3 к. 753;Группа Магнезит;Футуролог;8 (878) 084-5119;stanislav47@rambler.ru;1985-08-22;140513
Егорова Жанна Георгиевна;Кинешма;бул. Коммунистический, д. 213 стр. 1/7;Протек;Рентгенолог;8 (259) 507-28-93;matvemelnikov@hotmail.com;1959-12-30;86582
Станислав Денисович Кузнецов;Яр-Сале;наб. Шахтерская, д. 9/5;Гленкор Агро Мзк (Firada);Инженер-механик;+7 982 949 55 30;fade_1973@yahoo.com;1986-04-20;178211
Беспалов Дмитрий Гордеевич;Москва, МГУ;алл. Большая, д. 136 стр. 8/6;Новосталь;Радиолог;+7 436 472 68 73;kostinaekaterina@hotmail.com;1967-08-15;173785
Лора Натановна Ширяева;Каменномостский;ул. Алтайская, д. 5 стр. 5/4;Fonbet;Вокалист;+7 (053) 988-6569;voronovaekaterina@hotmail.com;1992-12-25;83153
Рогова Маргарита Ивановна;Тарко-Сале;наб. Астраханская, д. 35 к. 3/8;ТЭК СПБ;Начальник службы;+7 (319) 636-06-92;ladislavzhuravlev@mail.ru;1964-12-06;157606
Александрова Элеонора Оскаровна;Ангарск;пер. Новый, д. 84 к. 1/1;Роснефть;Переводчик;8 777 850 6518;iraida_05@rambler.ru;2001-03-23;82108
Савватий Аксёнович Игнатов;Змеиногорск;ул. Чайковского, д. 569 к. 5/1;ФК Пульс;Нарколог;+7 926 696 81 82;ribakovaljubov@hotmail.com;1997-08-26;31724
Шашкова Нинель Анатольевна;Кимры;бул. Студенческий, д. 1 стр. 42;ЧТПЗ;Художник;+7 532 810 28 74;amos_62@gmail.com;1957-11-28;106885
Лаврентьева Агата Вячеславовна;Можга;бул. Плеханова, д. 3/1;СНПХ;Мусорщик;8 544 486 33 95;alevtina_06@yandex.ru;1962-06-28;154295
Мариан Артурович Антонов;Усть-Ордынский;пер. Вишневый, д. 22;Softline;Инженер-конструктор;+7 801 500 27 39;ostromirkornilov@hotmail.com;1973-05-20;180961
Антонина Игоревна Ермакова;Ачхой Мартан;ул. Пушкинская, д. 4 стр. 45;Группа агропредприятий Ресурс;Металлург;8 739 511 9926;jakovlevaglafira@gmail.com;1992-06-03;41516
Муравьева Регина Валериевна;Березники;ш. Новосельское, д. 67 стр. 8/3;Полиметалл;Океанолог;8 (979) 743-9382;panfil1997@yahoo.com;1980-04-11;161892
Дарья Ниловна Бурова;Мончегорск;алл. Спартака, д. 3/2;Шнейдер Электрик (Schneider Electric);Автоэлектрик;8 747 329 5241;fortunat_95@yahoo.com;1954-10-16;188947
Шашков Рубен Тихонович;Данков;пер. Космонавтов, д. 19;Концерн Автоматика;Каскадёр;8 (369) 730-2333;nkuzmin@hotmail.com;1999-11-29;145033
Ангелина Дмитриевна Фролова;Россошь;наб. Бажова, д. 774 стр. 9/8;ЦЭНКИ;Моторист;81513638279;adrian2003@yandex.ru;2003-10-08;46988
Кулагин Мартьян Борисович;Тимашевск;бул. Новосельский, д. 830;Балтийская топливная компания;Фрезеровщик;+7 431 768 21 26;borisovarseni@gmail.com;1973-06-30;89437
Мария Наумовна Кошелева;Таганрог;пер. Трактовый, д. 41 стр. 23;Слата супермаркет;Дипломатический работник;+7 (306) 035-55-35;polina_2006@yandex.ru;2002-08-28;43753
Станислав Александрович Воронов;Орехово-Зуево;алл. Балтийская, д. 7/6 к. 6/2;Монетка;Врач МСЭК;8 (443) 007-4373;mironovparamon@yandex.ru;1967-07-22;134671
Соловьева Валентина Ивановна;Оленегорск (Якут.);ш. Западное, д. 535 к. 876;Авторусь;Тальман;8 460 277 07 23;mechislav_37@gmail.com;1972-10-19;58445
Гришин Виталий Вячеславович;Пушкин;пер. Мельничный, д. 583 стр. 2/1;ТЭК СПБ;Военнослужащий;+7 (852) 556-4271;vsevolod_1994@yandex.ru;1964-12-30;146496
Харитонова Евпраксия Рубеновна;Муравленко;ул. Песчаная, д. 61 стр. 3/7;Кроношпан (Kronoplus);Разведчик;8 452 864 48 17;savva_2019@mail.ru;1964-01-04;52252
Татьяна Вадимовна Филатова;Токма;бул. Правды, д. 20 к. 788;Авилон АГ;Реставратор;8 372 267 96 59;svjatoslav_1974@rambler.ru;1961-01-14;126446
Петухов Вадим Тарасович;Балтийск;пр. Строителей, д. 3 к. 2/2;Мечел;Зоолог;+75363850160;lavrentevzahar@mail.ru;1961-05-28;88945
Марфа Ниловна Захарова;Междуреченский;пер. Мира, д. 4;Морской терминал Тамань;Маляр;8 699 087 4455;emmanuilprohorov@mail.ru;1980-07-15;141697
Нинель Егоровна Воробьева;Екатеринбург;ул. Маяковского, д. 20;Стройгазмонтаж;Бортмеханик;8 (185) 152-6118;artemevladislav@hotmail.com;1974-07-23;60737
Панфил Тихонович Савельев;Шаховская;ул. Вольная, д. 47 стр. 8;Фаберлик;Слесарь-механик;8 (662) 642-2724;spiridon2017@mail.ru;1985-06-25;53872
Власова Екатерина Яковлевна;Урус-Мартан;алл. 40 лет Октября, д. 93;Сандоз (Sandoz);Промышленный альпинист;+7 427 967 55 79;dsisoeva@yandex.ru;1968-01-18;196037
